readingGUID,unitGUID,mUnitGUID,sensorGUID,analogID,readingValue,recharge,cyclePulses,readingStart,readingStop,dp,sensorGUID,sensorName,unitGUID,unitID,unitName,common_name,mUnitGUID,mUnitName,requestGUID,alarmGUID,readingGUID,outputGUID,lastUpdate,outputGUID,unitGUID,modeGUID,statusGUID,outputID,outputName,highState,lowState,statusGUID,statusID,statusName,modeGUID,modeID,modeName,requestGUID,unitGUID,modeGUID,success,requestMessage,requestNow,requestName,tz,updateCycle,alarmGUID,unitGUID,typeGUID,statusGUID,mUnitGUID,alarmID,alarmName,healthyName,faultyName,pulseTotal,typeGUID,typeID,typeName
CACEFBD1-7137-4656-842B-CB715C697077,6FF33116-2BA9-4217-9B38-777F1A03B95D,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,FC273DCD-9517-4023-B0E0-340AFDAB54FC,0,273,1000,0,90,50,0,FC273DCD-9517-4023-B0E0-340AFDAB54FC,Level 1,6FF33116-2BA9-4217-9B38-777F1A03B95D,526,Control Panel 2 PH1,Control Panel 2 PH1,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,CACEFBD1-7137-4656-842B-CB715C697077,NULL,2022-01-17 08:44:27.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25886912-4043-409D-AC78-6260D1FD7516,NULL,NULL,NULL,2022-01-17 08:44:27.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25886912-4043-409D-AC78-6260D1FD7516,6FF33116-2BA9-4217-9B38-777F1A03B95D,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 08:45:03.000,Control Panel 2 PH1,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16FCFB04-5DB3-4857-9857-FF1B3FEDED7C,2022-01-17 08:44:27.000,16FCFB04-5DB3-4857-9857-FF1B3FEDED7C,6FF33116-2BA9-4217-9B38-777F1A03B95D,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,Solenoid Valve 1 (OP2),On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E0C33A01-D5E2-4E53-9EAE-27B630D1BCA1,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,31D220C9-9AC1-45A8-957D-31098B97F119,0,51,10,0.15,60,70,0,31D220C9-9AC1-45A8-957D-31098B97F119,Grey Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,E0C33A01-D5E2-4E53-9EAE-27B630D1BCA1,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1200BBB0-8774-4649-9C62-7D98C6BD2353,1F2955DE-BF3C-4BB5-869F-68225A757754,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,657AAB0E-2AF2-43B9-8328-7AB99CE13B9A,0,73,240,0.15,40,50,0,657AAB0E-2AF2-43B9-8328-7AB99CE13B9A,Tree,1F2955DE-BF3C-4BB5-869F-68225A757754,531,8C:EF:8C:0D:2F:8F,Roof top irrigation 2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,1200BBB0-8774-4649-9C62-7D98C6BD2353,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
748D78C2-15BF-4A00-80FF-EC377DB8E4F6,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,E64EED9C-71CF-4B78-AA46-83201794C851,1,70,240,0.15,70,80,0,E64EED9C-71CF-4B78-AA46-83201794C851,Green Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,748D78C2-15BF-4A00-80FF-EC377DB8E4F6,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A23B2A5D-53B3-4445-9156-892547734640,1F2955DE-BF3C-4BB5-869F-68225A757754,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,43852C83-8D82-4A47-B69A-6F4279E10B64,1,128,240,0.15,50,60,0,43852C83-8D82-4A47-B69A-6F4279E10B64,"Ignition-mix ",1F2955DE-BF3C-4BB5-869F-68225A757754,531,8C:EF:8C:0D:2F:8F,Roof top irrigation 2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,A23B2A5D-53B3-4445-9156-892547734640,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2BDCEA07-D89D-427B-8AF9-A63736E0291E,2022-01-17 08:44:26.000,2BDCEA07-D89D-427B-8AF9-A63736E0291E,1F2955DE-BF3C-4BB5-869F-68225A757754,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,"Sedum ",On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AA5FF81A-C1A6-440F-BD3A-722468769A10,2022-01-17 08:44:26.000,AA5FF81A-C1A6-440F-BD3A-722468769A10,1F2955DE-BF3C-4BB5-869F-68225A757754,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Ignition-mix,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1CCC73A3-C29E-408E-B5C4-EBF80B2F7E69,NULL,NULL,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1CCC73A3-C29E-408E-B5C4-EBF80B2F7E69,1F2955DE-BF3C-4BB5-869F-68225A757754,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 08:45:05.000,8C:EF:8C:0D:2F:8F,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3E2AA267-F020-4A28-8DAF-BD4F4D29AFB8,2022-01-17 08:44:26.000,3E2AA267-F020-4A28-8DAF-BD4F4D29AFB8,1F2955DE-BF3C-4BB5-869F-68225A757754,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,"Tree soilnoid ",On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,818B306B-2EBF-435D-92FF-F68517908FB3,NULL,NULL,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,818B306B-2EBF-435D-92FF-F68517908FB3,87029B67-0741-4591-AC7F-9E8AB6D431FA,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 08:45:04.000,Live Wall PH2,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503C7840-E4C8-482C-BF32-1D313E525536,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,36B0F34A-DA05-495C-BF33-E5DA35F211F9,2,61,240,0.3,40,45,0,36B0F34A-DA05-495C-BF33-E5DA35F211F9,Red Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,503C7840-E4C8-482C-BF32-1D313E525536,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441E820B-ED5F-441A-94D6-7FF1BC89218D,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,8E2B3469-20A8-4A8B-8075-E6853F2FA1B5,3,60,240,0.15,30,35,0,8E2B3469-20A8-4A8B-8075-E6853F2FA1B5,Blue Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,441E820B-ED5F-441A-94D6-7FF1BC89218D,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3BAD5FA7-29BD-4FE4-84AC-A6C192C23D7D,1F2955DE-BF3C-4BB5-869F-68225A757754,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,789C4CEB-3BB0-4489-95A2-09752919FC36,2,128,240,0.15,50,60,0,789C4CEB-3BB0-4489-95A2-09752919FC36,Sedum,1F2955DE-BF3C-4BB5-869F-68225A757754,531,8C:EF:8C:0D:2F:8F,Roof top irrigation 2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,3BAD5FA7-29BD-4FE4-84AC-A6C192C23D7D,NULL,2022-01-17 08:44:26.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4AA84712-BF81-4A9F-A988-841C1562059C,2022-01-17 08:44:22.000,4AA84712-BF81-4A9F-A988-841C1562059C,87029B67-0741-4591-AC7F-9E8AB6D431FA,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,DE02B7EB-90CB-4D61-882D-319C463715B3,1,Green Wall Solenoid,On,Off,DE02B7EB-90CB-4D61-882D-319C463715B3,1,NULL,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B870911F-AC04-4BFA-AEC4-661BBA573EC4,2022-01-17 08:44:22.000,B870911F-AC04-4BFA-AEC4-661BBA573EC4,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,Red Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8394CA85-ED4F-4218-BBF7-4F145B43ABAC,2022-01-17 08:44:22.000,8394CA85-ED4F-4218-BBF7-4F145B43ABAC,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,3,Blue Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92826657-E7F0-4680-98EC-F92D7992DF18,2022-01-17 08:44:22.000,92826657-E7F0-4680-98EC-F92D7992DF18,87029B67-0741-4591-AC7F-9E8AB6D431FA,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,DE02B7EB-90CB-4D61-882D-319C463715B3,0,Grey Wall Solenoid,On,Off,DE02B7EB-90CB-4D61-882D-319C463715B3,1,NULL,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FD6DF94F-207D-4B00-8151-75A642968F69,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,1506A486-DFBD-4EA4-B6CF-DCADDF944915,2,130,120,0.3,10,20,0,1506A486-DFBD-4EA4-B6CF-DCADDF944915,Moisture Sensor 2,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,523,Control Panel 1 PH1,Control Panel 1 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,FD6DF94F-207D-4B00-8151-75A642968F69,NULL,2022-01-17 08:44:18.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C9E20ABA-F122-4C3F-B3DF-41A9F5D7FD0F,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,6B72EE6F-43C3-4D31-BC07-C11BDAC355D6,1,832,1000,0,20,30,0,6B72EE6F-43C3-4D31-BC07-C11BDAC355D6,"Level ",9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,523,Control Panel 1 PH1,Control Panel 1 PH1,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,C9E20ABA-F122-4C3F-B3DF-41A9F5D7FD0F,NULL,2022-01-17 08:44:18.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55925508-E978-45FC-A938-9C441AA54CE1,NULL,NULL,NULL,2022-01-17 08:44:18.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55925508-E978-45FC-A938-9C441AA54CE1,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 08:45:03.000,Control Panel 1 PH1,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81FC0899-FAA0-42E6-82FB-FF0FD8E01295,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,CB489E76-8FC5-463B-9989-DE53B3990F2A,3,-11,120,0.3,5,15,0,CB489E76-8FC5-463B-9989-DE53B3990F2A,Moisture Sensor 3,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,523,Control Panel 1 PH1,Control Panel 1 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,81FC0899-FAA0-42E6-82FB-FF0FD8E01295,NULL,2022-01-17 08:44:18.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E26DA084-CB5B-408A-88BE-EE357FFD27DE,DFACE510-E78A-4238-B7BD-078DE382A948,46355CE1-43DC-42D4-A098-194929094116,C22615F9-62AA-40AA-8F47-2C3EEC647E9C,0,0.13,30,0,0.05,0.09,2,C22615F9-62AA-40AA-8F47-2C3EEC647E9C,Sunken Planter Level,DFACE510-E78A-4238-B7BD-078DE382A948,524,Control Panel 5 PH1,Control Panel 5 PH1,46355CE1-43DC-42D4-A098-194929094116,M,NULL,NULL,E26DA084-CB5B-408A-88BE-EE357FFD27DE,NULL,2022-01-17 08:44:16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402D04EE-A8B2-4EA8-AE15-4A8BD78679AA,DFACE510-E78A-4238-B7BD-078DE382A948,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,5B111000-F4DF-4AF6-92DD-05A850146131,1,26,120,0.15,20,30,0,5B111000-F4DF-4AF6-92DD-05A850146131,Live Wall,DFACE510-E78A-4238-B7BD-078DE382A948,524,Control Panel 5 PH1,Control Panel 5 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,402D04EE-A8B2-4EA8-AE15-4A8BD78679AA,NULL,2022-01-17 08:44:16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32B04815-B93E-4594-8575-3CC523CAABA2,2022-01-17 08:44:16.000,32B04815-B93E-4594-8575-3CC523CAABA2,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,DE02B7EB-90CB-4D61-882D-319C463715B3,3,Solenoid Valve 1 (OP3),On,Off,DE02B7EB-90CB-4D61-882D-319C463715B3,1,NULL,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73745EBE-8450-46E5-8573-409F38C398C9,2022-01-17 08:44:16.000,73745EBE-8450-46E5-8573-409F38C398C9,DFACE510-E78A-4238-B7BD-078DE382A948,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,Sunken Planter Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17E5BC79-0DDE-4CE5-A276-907E753581BE,2022-01-17 08:44:16.000,17E5BC79-0DDE-4CE5-A276-907E753581BE,DFACE510-E78A-4238-B7BD-078DE382A948,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Live Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00B16558-2B51-4587-8CD6-70021D5882A8,NULL,NULL,NULL,2022-01-17 08:44:16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00B16558-2B51-4587-8CD6-70021D5882A8,DFACE510-E78A-4238-B7BD-078DE382A948,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 08:45:03.000,Control Panel 5 PH1,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92790CA5-CD50-4DB8-AF59-4D408F237E78,2022-01-17 08:44:16.000,92790CA5-CD50-4DB8-AF59-4D408F237E78,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Solenoid Valve 1 (OP1),On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BAA0A3AD-0355-4628-8283-9959C40CD3AB,NULL,NULL,2022-01-17 08:44:16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BAA0A3AD-0355-4628-8283-9959C40CD3AB,9B6FFCCE-2D2C-47FB-97CB-0B53DD99E2EC,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,33B0580F-8334-4764-8E5B-B53B03A7CB7D,C404BE8A-40AA-43AE-99B0-0E837F84BA33,0,Irrigation Flow,Healthy,Alarm,395.3,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,2,NULL
FBC6A416-6A78-4DA4-9B96-73FDA5B27FA9,452E6EF6-2BD0-4AD0-8D7C-C21A325327F7,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,61743A91-4C9A-42AA-86DE-649AA30CB680,0,125.8,120,0.3,5,15,1,61743A91-4C9A-42AA-86DE-649AA30CB680,Moisture Sensor 1,452E6EF6-2BD0-4AD0-8D7C-C21A325327F7,527,Control Panel 4 PH1,Control Panel 4 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,FBC6A416-6A78-4DA4-9B96-73FDA5B27FA9,NULL,2022-01-17 08:44:08.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
